 1991    0.5521    0.5535    0.5494    0.5636    0.5248    0.4864    0.4136    0.3445    0.3245    0.3264    0.3358    0.3499    0.3770    0.4227    0.4734    0.5006    0.5226    0.5734    0.6439    0.6642    0.6759    0.7131    0.7399    0.7543    0.7294    0.6770    0.6066    0.5576    0.4950    0.4000    0.3526    0.3525    0.3519    0.3731    0.3717    0.3452
 1992    0.5110    0.6201    0.6396    0.6500    0.5920    0.5550    0.5423    0.5095    0.4811    0.4927    0.5091    0.5473    0.5209    0.4972    0.5331    0.5857    0.6120    0.6230    0.6654    0.7036    0.7237    0.7588    0.7846    0.7903    0.7730    0.6978    0.5900    0.5114    0.4481    0.3799    0.3685    0.3699    0.3566    0.4213    0.4628    0.4857
 1993    0.5909    0.6652    0.6704    0.7230    0.8049    0.9548    1.0869    1.1034    0.9304    0.9099    0.8443    0.7997    0.7864    0.6940    0.6507    0.6686    0.6924    0.7413    0.7982    0.8344    0.8361    0.8376    0.8225    0.7942    0.7554    0.6770    0.6041    0.5494    0.5099    0.4585    0.4384    0.4176    0.3981    0.4105    0.4583    0.5360
 1994    0.5817    0.7446    0.8618    1.1463    1.4058    1.7596    1.9356    1.9948    1.6097    1.4768    1.2919    1.1803    1.1617    0.9973    0.9077    0.8733    0.8480    0.8616    0.8741    0.8402    0.8166    0.7879    0.7828    0.7733    0.7847    0.7727    0.7115    0.6733    0.6411    0.6183    0.6321    0.6392    0.6600    0.7326    0.8088    0.9766
 1995    0.7251    0.8716    1.1500    1.6137    2.3778    3.0309    2.9130    2.8737    2.3054    2.0860    1.7548    1.5889    1.4537    1.2041    1.0512    0.9176    0.8421    0.8107    0.8489    0.8454    0.8525    0.8946    0.9451    1.0007    1.0357    0.9960    0.9196    0.8659    0.8081    0.7255    0.7037    0.6933    0.7098    0.8240    0.9171    1.0676
 1996    0.8577    1.0187    1.4251    2.1079    3.0748    3.8838    3.8771    3.6880    3.1999    2.8184    2.3473    1.9452    1.6975    1.3548    1.1879    1.0674    0.9894    0.9703    0.9974    0.9824    0.9924    1.0103    0.9905    0.9551    0.9367    0.9076    0.8936    0.8944    0.9089    0.8891    0.9291    0.9895    1.0459    1.2084    1.3944    1.7080
 1997    0.8135    0.9845    1.4183    2.1362    2.9653    3.7529    4.0829    4.1275    3.6541    3.1316    2.4120    1.8801    1.6851    1.4233    1.2901    1.1812    1.1092    1.0827    1.0694    1.0366    0.9990    0.9533    0.9337    0.9577    1.0112    1.0829    1.0837    1.0652    1.0749    1.0467    1.0513    1.0964    1.1652    1.3309    1.4904    1.7253
 1998    1.0926    1.1340    1.2461    1.3691    1.5109    1.6678    1.8002    1.7863    1.7106    1.6166    1.4707    1.3601    1.2994    1.2391    1.1890    1.1108    1.0808    1.0598    1.0438    0.9921    0.9754    1.0237    1.0876    1.1429    1.2177    1.2497    1.2281    1.1748    1.1310    1.0239    0.9875    0.9567    0.9345    1.0045    1.0794    1.1842
 1999    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
 2000    0.9062    0.8936    0.8873    0.7759    0.6558    0.5753    0.5296    0.5245    0.5598    0.6336    0.6486    0.6544    0.6759    0.7246    0.7797    0.8200    0.8528    0.8857    0.9254    0.9298    0.9238    0.9636    1.0139    1.0798    1.1360    1.1231    1.0330    0.9540    0.8854    0.7646    0.6669    0.5299    0.4313    0.4534    0.4731    0.5409
